City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Atherton,GB,2022-05-10 00:40:27,53.5237,-2.4935,58.28,78,100,5.99
296,Tremedal,BR,2022-05-10 00:40:27,-14.9758,-41.4108,68.95,72,60,5.55
297,Kavieng,PG,2022-05-10 00:40:28,-2.5744,150.7967,85.68,67,78,17.85
298,Bani Walid,LY,2022-05-10 00:40:29,31.7566,13.9942,60.24,78,88,6.62
299,Pingliang,CN,2022-05-10 00:39:10,35.5392,106.6861,58.53,65,100,3.36
300,Lorengau,PG,2022-05-10 00:40:29,-2.0226,147.2712,85.8,66,93,11.72
301,Antalaha,MG,2022-05-10 00:40:30,-14.9003,50.2788,74.82,87,78,2.19
302,Kieta,PG,2022-05-10 00:40:31,-6.2167,155.6333,85.57,69,16,4.88
303,Tazovskiy,RU,2022-05-10 00:40:31,67.4667,78.7,34.43,100,100,9.01
304,Menongue,AO,2022-05-10 00:40:32,-14.6585,17.691,57.0,62,0,3.13
305,Kolyvan,RU,2022-05-10 00:40:32,55.3053,82.7391,37.02,42,2,5.35
306,Wenceslau Braz,BR,2022-05-10 00:40:33,-23.8739,-49.8028,56.14,91,0,4.38
307,Champoton,MX,2022-05-10 00:40:33,19.35,-90.7167,87.19,62,7,13.4
308,Iquique,CL,2022-05-10 00:40:34,-20.2208,-70.1431,60.84,81,18,4.25
309,Isangel,VU,2022-05-10 00:40:34,-19.55,169.2667,84.31,74,40,9.22
310,Pavlovka,RU,2022-05-10 00:40:35,52.6897,47.1405,41.11,87,100,19.64
311,Hirara,JP,2022-05-10 00:40:36,24.8,125.2833,78.66,88,75,9.22
312,Yurovka,RU,2022-05-10 00:40:36,45.1147,37.4188,44.1,93,20,2.24
313,Gizo,SB,2022-05-10 00:40:37,-8.103,156.8419,85.19,71,48,7.61
314,Shakhtinsk,KZ,2022-05-10 00:40:37,49.71,72.5872,49.91,48,100,18.75
315,Montgomery,US,2022-05-10 00:36:25,39.1501,-77.1997,63.28,48,0,5.35
316,Qazvin,IR,2022-05-10 00:40:38,36.2797,50.0049,53.73,59,0,2.64
317,Qasigiannguit,GL,2022-05-10 00:41:38,68.8193,-51.1922,25.05,92,69,15.79
318,Meru,KE,2022-05-10 00:41:39,0.0463,37.6559,58.71,90,68,3.2
319,Plan-De-Cuques,FR,2022-05-10 00:41:40,43.3475,5.464,59.07,75,20,3.04
320,Mahon,ES,2022-05-10 00:41:40,39.8885,4.2658,57.76,94,0,8.05
321,Walvis Bay,NA,2022-05-10 00:41:41,-22.9575,14.5053,68.95,28,0,3.44
322,Seybaplaya,MX,2022-05-10 00:41:41,19.65,-90.6667,87.26,72,7,14.32
323,Gunjur,GM,2022-05-10 00:41:42,13.2019,-16.7339,73.47,78,0,4.61
324,Ranong,TH,2022-05-10 00:40:13,9.9658,98.6348,76.93,83,84,2.39
325,Monrovia,LR,2022-05-10 00:41:42,6.3005,-10.7969,79.12,83,100,4.59
326,Geraldton,AU,2022-05-10 00:37:49,-28.7667,114.6,61.21,94,40,8.05
327,Gat,IL,2022-05-10 00:39:13,31.61,34.7642,67.41,83,0,4.32
328,Akalkot,IN,2022-05-10 00:41:44,17.5333,76.2167,87.84,39,100,16.08
329,Almora,IN,2022-05-10 00:41:44,29.6167,79.6667,63.0,68,4,1.25
330,Teguldet,RU,2022-05-10 00:41:45,57.3064,88.1667,38.55,51,0,4.68
331,Rey Bouba,CM,2022-05-10 00:41:46,8.6724,14.1786,85.1,54,100,4.54
332,Chimbote,PE,2022-05-10 00:41:46,-9.0853,-78.5783,63.14,93,34,5.55
333,Klaksvik,FO,2022-05-10 00:41:47,62.2266,-6.589,47.32,99,100,9.46
334,Ploufragan,FR,2022-05-10 00:41:47,48.4914,-2.7946,60.76,66,0,6.91
335,Eregli,TR,2022-05-10 00:41:48,37.5133,34.0467,50.72,52,0,4.85
336,Kragujevac,RS,2022-05-10 00:41:48,44.0167,20.9167,46.69,81,12,3.09
337,Praia,CV,2022-05-10 00:41:49,14.9215,-23.5087,72.14,83,20,17.27
338,Caravelas,BR,2022-05-10 00:41:50,-17.7125,-39.2481,74.1,74,87,10.67
339,Ketchikan,US,2022-05-10 00:37:57,55.3422,-131.6461,61.27,44,0,47.18
340,Tuktoyaktuk,CA,2022-05-10 00:37:17,69.4541,-133.0374,42.8,56,100,8.05
341,Oranjemund,NA,2022-05-10 00:41:51,-28.55,16.4333,53.83,86,54,2.21
342,Enumclaw,US,2022-05-10 00:38:42,47.2043,-121.9915,54.59,72,81,8.99
343,Berbera,SO,2022-05-10 00:41:52,10.4396,45.0143,82.87,77,0,1.32
344,Bubaque,GW,2022-05-10 00:41:52,11.2833,-15.8333,77.52,83,97,9.44
345,Luanda,AO,2022-05-10 00:41:53,-8.8368,13.2343,77.0,88,40,4.61
346,Saint George,US,2022-05-10 00:37:15,37.1041,-113.5841,70.95,11,0,8.05
347,Cervo,ES,2022-05-10 00:41:54,43.6702,-7.4101,53.96,84,100,6.31
348,Meadow Lake,US,2022-05-10 00:41:54,34.8014,-106.5436,83.86,8,0,23.17
349,Zhanaozen,KZ,2022-05-10 00:41:55,43.3,52.8,52.52,81,100,26.82
350,Mbandaka,CD,2022-05-10 00:41:55,0.0487,18.2603,69.96,91,100,2.01
351,Leningradskiy,RU,2022-05-10 00:41:56,69.3833,178.4167,30.42,78,91,9.55
352,Shingu,JP,2022-05-10 00:41:56,33.7333,135.9833,59.86,92,100,7.23
353,Wilkie,CA,2022-05-10 00:41:57,52.4168,-108.7014,55.78,32,100,10.74
354,Bellavista,PE,2022-05-10 00:41:57,-7.0561,-76.5911,75.49,80,37,0.47
355,Antsohihy,MG,2022-05-10 00:41:58,-14.8796,47.9875,72.79,95,0,2.62
356,Korla,CN,2022-05-10 00:39:36,41.7597,86.1469,71.98,27,2,8.77
357,Punta Alta,AR,2022-05-10 00:41:58,-38.8759,-62.0736,55.58,62,6,12.48
358,Socorro,US,2022-05-10 00:41:59,31.6546,-106.3033,92.41,8,0,23.02
359,Mildura,AU,2022-05-10 00:41:59,-34.2,142.15,57.07,76,96,6.91
360,Nishihara,JP,2022-05-10 00:38:52,26.1842,127.7558,76.28,78,75,10.36
361,Sorland,NO,2022-05-10 00:42:00,67.667,12.6934,42.66,92,100,28.07
362,Iskateley,RU,2022-05-10 00:42:01,67.6803,53.1512,22.8,86,11,10.56
363,Laerdalsoyri,NO,2022-05-10 00:43:03,61.098,7.4816,43.72,82,100,8.21
364,Quesnel,CA,2022-05-10 00:40:09,52.9999,-122.5029,48.7,66,0,3.44
365,Amga,RU,2022-05-10 00:43:04,60.8953,131.9608,33.73,68,100,6.96
366,Whitehorse,CA,2022-05-10 00:43:05,60.7161,-135.0538,54.37,17,75,21.85
367,Kamina,CD,2022-05-10 00:43:05,-8.7386,24.9906,64.44,83,8,2.73
368,Jieshi,CN,2022-05-10 00:43:06,22.8134,115.8257,77.95,88,100,13.27
369,Cidreira,BR,2022-05-10 00:43:07,-30.1811,-50.2056,67.14,85,5,14.88
370,Coihaique,CL,2022-05-10 00:43:07,-45.5752,-72.0662,45.21,87,75,0.0
371,Skjervoy,NO,2022-05-10 00:43:08,70.0311,20.9714,34.0,100,100,2.59
372,Salalah,OM,2022-05-10 00:41:05,17.0151,54.0924,80.69,78,0,1.14
373,Worthington,US,2022-05-10 00:39:16,40.0931,-83.018,73.35,32,0,11.5
374,Vanimo,PG,2022-05-10 00:43:09,-2.6741,141.3028,86.02,69,23,7.36
375,Kamyaran,IR,2022-05-10 00:43:10,34.7956,46.9355,45.27,63,1,3.0
376,Mercedes,AR,2022-05-10 00:40:55,-34.6515,-59.4307,57.04,79,100,5.48
377,Letnyaya Stavka,RU,2022-05-10 00:43:12,45.4306,43.4472,49.1,76,15,15.14
378,Tiznit,MA,2022-05-10 00:43:13,29.5833,-9.5,75.54,15,0,0.34
379,Terre Haute,US,2022-05-10 00:43:14,39.4667,-87.4139,77.27,61,0,16.11
380,Arman,RU,2022-05-10 00:43:14,59.7,150.1667,39.02,99,100,5.66
381,Port Lincoln,AU,2022-05-10 00:43:15,-34.7333,135.8667,63.32,56,0,8.14
382,Pantai Remis,MY,2022-05-10 00:43:16,4.4557,100.6288,78.82,83,94,3.09
383,Apacilagua,HN,2022-05-10 00:43:17,13.4797,-87.0755,81.88,78,75,5.75
384,Kano,NG,2022-05-10 00:43:18,12.0001,8.5167,81.63,55,100,12.21
385,Staryy Nadym,RU,2022-05-10 00:43:18,65.6118,72.6842,36.41,88,30,9.06
386,Hami,CN,2022-05-10 00:43:19,42.8,93.45,65.98,11,7,16.67
387,Goleta,TN,2022-05-10 00:43:20,36.8181,10.305,59.0,94,40,2.3
388,Banjarmasin,ID,2022-05-10 00:43:21,-3.3244,114.591,77.14,84,98,4.43
389,Batagay-Alyta,RU,2022-05-10 00:43:21,67.8006,130.4114,13.44,72,100,2.13
390,Nouadhibou,MR,2022-05-10 00:43:22,20.931,-17.0347,67.98,88,100,20.71
391,Stanisesti,RO,2022-05-10 00:43:23,46.4333,27.3,54.72,86,92,4.81
392,Ushtobe,KZ,2022-05-10 00:43:24,45.2514,77.9838,58.39,34,81,10.51
393,Tual,ID,2022-05-10 00:43:24,-5.6667,132.75,85.01,71,100,4.76
394,Muroto,JP,2022-05-10 00:43:25,33.2833,134.15,63.99,63,100,16.64
395,Solnechnyy,RU,2022-05-10 00:43:26,50.7214,136.6319,57.74,55,6,5.53
396,Nabire,ID,2022-05-10 00:43:26,-3.3667,135.4833,76.87,97,100,3.74
397,Aklavik,CA,2022-05-10 00:43:27,68.2191,-135.0107,39.87,77,100,5.73
398,Lake Forest,US,2022-05-10 00:43:28,33.647,-117.6892,70.27,53,20,8.05
399,Jibuti,DJ,2022-05-10 00:43:29,11.5,42.5,79.25,64,4,7.85
400,Governador Valadares,BR,2022-05-10 00:43:30,-18.8511,-41.9494,70.25,72,39,2.06
401,Husavik,IS,2022-05-10 00:43:31,66.0449,-17.3389,36.68,98,100,12.59
402,Karakol,KG,2022-05-10 00:43:31,42.4907,78.3936,59.61,47,3,2.98
403,Soyo,AO,2022-05-10 00:43:32,-6.1349,12.3689,77.74,92,95,6.64
404,Benjamin Constant,BR,2022-05-10 00:43:33,-4.3831,-70.0311,80.73,98,100,2.84
405,Socond,RO,2022-05-10 00:43:34,47.5667,22.95,48.4,93,2,3.44
406,Jhawarian,PK,2022-05-10 00:43:35,32.3614,72.6228,86.11,25,79,7.99
407,Kizhinga,RU,2022-05-10 00:43:37,51.8462,109.9097,33.76,45,100,15.32
408,Namibe,AO,2022-05-10 00:43:38,-15.1961,12.1522,73.45,56,0,6.33
409,Peniche,PT,2022-05-10 00:43:39,39.3558,-9.3811,60.3,91,89,12.01
410,Bedi,IN,2022-05-10 00:44:39,22.5,70.05,81.46,75,6,17.07
411,Shetpe,KZ,2022-05-10 00:44:40,44.1667,52.1167,51.75,88,100,19.1
412,Mosquera,CO,2022-05-10 00:44:40,4.7059,-74.2302,55.49,94,75,2.3
413,Petropavlovsk-Kamchatskiy,RU,2022-05-10 00:44:12,53.0452,158.6483,42.78,81,75,11.18
414,Rocha,UY,2022-05-10 00:44:41,-34.4833,-54.3333,55.56,94,100,2.98
415,Manati,PR,2022-05-10 00:44:43,18.4275,-66.4921,80.89,86,72,4.68
416,Sinop,TR,2022-05-10 00:44:44,41.7711,34.8709,42.48,74,12,4.65
417,Kadhan,PK,2022-05-10 00:44:44,24.481,68.9859,80.31,79,0,12.28
418,Moerai,PF,2022-05-10 00:44:45,-22.4333,-151.3333,78.91,71,9,6.93
419,Muli,MV,2022-05-10 00:44:45,2.9167,73.5667,84.24,80,100,21.68
420,Castelldefels,ES,2022-05-10 00:44:46,41.2779,1.9703,65.91,70,0,4.61
421,Lata,PT,2022-05-10 00:44:46,40.1629,-8.3327,56.17,76,100,2.3
422,Paysandu,UY,2022-05-10 00:40:26,-32.3214,-58.0756,63.61,84,100,5.08
423,Blairmore,CA,2022-05-10 00:44:47,49.6,-114.4353,42.98,65,99,2.3
424,Butembo,CD,2022-05-10 00:44:48,0.15,29.2833,56.84,92,21,3.02
425,Tolaga Bay,NZ,2022-05-10 00:44:48,-38.3667,178.3,56.23,93,100,25.41
426,Cayenne,GF,2022-05-10 00:43:21,4.9333,-52.3333,82.09,1,20,7.0
427,Grand Gaube,MU,2022-05-10 00:44:49,-20.0064,57.6608,73.8,89,21,1.99
428,Banamba,ML,2022-05-10 00:44:49,13.55,-7.45,89.1,11,35,7.45
429,Aswan,EG,2022-05-10 00:44:50,24.0934,32.907,85.3,13,0,11.5
430,Mineiros,BR,2022-05-10 00:44:51,-17.5694,-52.5511,66.74,60,0,2.13
431,Flinders,AU,2022-05-10 00:44:51,-34.5833,150.8552,66.18,91,100,7.0
432,Chapais,CA,2022-05-10 00:44:52,49.7834,-74.8492,58.78,74,100,6.6
433,Westport,US,2022-05-10 00:44:52,41.1415,-73.3579,60.78,19,0,18.41
434,Qui Nhon,VN,2022-05-10 00:44:16,13.7667,109.2333,81.84,75,74,2.24
435,Andros Town,BS,2022-05-10 00:44:53,24.7,-77.7667,77.43,75,59,17.09
436,Cherskiy,RU,2022-05-10 00:42:26,68.75,161.3,35.98,87,100,16.93
437,Yar-Sale,RU,2022-05-10 00:44:54,66.8333,70.8333,31.01,99,100,9.04
438,Katsuura,JP,2022-05-10 00:44:54,35.1333,140.3,60.24,72,100,18.07
439,Lebu,CL,2022-05-10 00:40:23,-37.6167,-73.65,52.54,90,100,13.8
440,High Rock,BS,2022-05-10 00:44:55,26.6208,-78.2833,75.31,66,44,17.11
441,Lopare,BA,2022-05-10 00:44:55,44.6378,18.8428,46.29,89,71,4.03
442,Hobyo,SO,2022-05-10 00:41:08,5.3505,48.5268,81.48,72,92,14.76
443,Jacareacanga,BR,2022-05-10 00:44:56,-6.2222,-57.7528,73.38,98,100,0.87
444,Moranbah,AU,2022-05-10 00:44:57,-22.0016,148.0466,66.45,95,100,13.13
445,Bayanday,RU,2022-05-10 00:44:57,53.0661,105.5139,35.28,35,100,16.15
446,Buluang,PH,2022-05-10 00:44:58,13.3068,123.3425,86.13,59,100,0.87
447,Aykhal,RU,2022-05-10 00:44:58,66.0,111.5,24.87,79,79,8.52
448,Maceio,BR,2022-05-10 00:44:59,-9.6658,-35.7353,76.44,78,40,3.44
449,Santa Cruz,BO,2022-05-10 00:40:25,-17.8,-63.1667,74.66,83,75,2.3
450,Texarkana,US,2022-05-10 00:44:59,33.4251,-94.0477,88.02,56,0,9.22
451,Jaguey Grande,CU,2022-05-10 00:45:00,22.5269,-81.1286,76.66,84,79,4.76
452,Yumen,CN,2022-05-10 00:45:01,40.2833,97.2,59.59,16,27,14.47
453,Mahajanga,MG,2022-05-10 00:45:01,-15.7167,46.3167,75.22,88,20,2.3
454,Asfi,MA,2022-05-10 00:45:02,32.2994,-9.2372,68.2,58,0,10.04
455,Ilulissat,GL,2022-05-10 00:45:02,69.2167,-51.1,24.82,80,100,25.32
456,Ballina,AU,2022-05-10 00:45:03,-28.8667,153.5667,69.76,79,100,12.66
457,Road Town,VG,2022-05-10 00:41:31,18.4167,-64.6167,80.69,83,20,6.91
458,Upington,ZA,2022-05-10 00:46:04,-28.4478,21.2561,48.58,61,0,4.61
459,Evensk,RU,2022-05-10 00:42:28,61.95,159.2333,35.96,81,100,5.88
460,Kempsey,AU,2022-05-10 00:46:05,-31.0833,152.8333,69.94,78,94,3.0
461,Glendive,US,2022-05-10 00:46:06,47.1053,-104.7125,56.48,43,20,19.57
462,Esna,EG,2022-05-10 00:46:06,25.2934,32.554,80.62,15,100,14.88
463,Kushiro,JP,2022-05-10 00:46:07,42.975,144.3747,63.55,31,0,11.5
464,Praia Da Vitoria,PT,2022-05-10 00:46:08,38.7333,-27.0667,62.85,88,75,2.17
465,Balykshi,KZ,2022-05-10 00:46:08,47.0667,51.8667,48.2,93,100,24.61
466,Karratha,AU,2022-05-10 00:46:09,-20.7377,116.8463,77.41,26,49,16.91
467,Maun,BW,2022-05-10 00:46:10,-19.9833,23.4167,57.16,38,0,6.91
468,Saint-Louis,SN,2022-05-10 00:46:10,16.3333,-15.0,80.24,54,81,12.53
469,Varkaus,FI,2022-05-10 00:46:11,62.3153,27.873,38.3,78,100,5.84
470,Banjar,ID,2022-05-10 00:46:12,-8.19,114.9675,84.45,79,57,0.51
471,Orange Cove,US,2022-05-10 00:46:12,36.6244,-119.3137,67.6,18,1,6.8
472,Marang,MY,2022-05-10 00:46:13,5.2056,103.2059,78.71,80,98,4.07
473,Banes,CU,2022-05-10 00:46:13,20.9625,-75.7186,77.43,82,6,6.13
474,Ferme-Neuve,CA,2022-05-10 00:46:14,46.7001,-75.4493,54.95,58,100,4.18
475,Ancud,CL,2022-05-10 00:46:15,-41.8697,-73.8203,45.39,86,18,4.68
476,Sayyan,YE,2022-05-10 00:46:15,15.1718,44.3244,62.58,33,0,8.99
477,Poronaysk,RU,2022-05-10 00:46:16,49.2167,143.1167,45.07,58,100,2.42
478,Vanavara,RU,2022-05-10 00:46:16,60.34,102.2797,36.57,52,15,4.85
479,Mitsamiouli,KM,2022-05-10 00:46:17,-11.3847,43.2844,80.76,77,13,7.27
480,Comodoro Rivadavia,AR,2022-05-10 00:46:17,-45.8667,-67.5,46.26,57,0,6.91
481,Riyadh,SA,2022-05-10 00:46:15,24.6877,46.7219,73.54,17,0,6.98
482,Jumla,NP,2022-05-10 00:46:18,29.2747,82.1838,57.52,70,64,1.83
483,Peruibe,BR,2022-05-10 00:46:19,-24.32,-46.9983,66.36,90,31,5.32
484,Iwanai,JP,2022-05-10 00:46:19,42.9744,140.5089,63.95,38,1,7.36
485,Vargashi,RU,2022-05-10 00:46:20,55.3556,65.8467,52.07,46,100,13.76
486,Harper,LR,2022-05-10 00:46:21,4.375,-7.7169,79.65,80,10,4.79
487,Stornoway,GB,2022-05-10 00:46:22,58.2093,-6.3865,49.96,90,75,23.02
488,Haines Junction,CA,2022-05-10 00:46:22,60.7522,-137.5108,51.75,30,100,12.66
489,Itoman,JP,2022-05-10 00:46:23,26.1247,127.6694,77.02,73,75,11.5
490,Araouane,ML,2022-05-10 00:46:24,18.9048,-3.5265,78.87,8,30,12.17
491,Paamiut,GL,2022-05-10 00:46:24,61.994,-49.6678,30.43,88,100,2.95
492,Marakkanam,IN,2022-05-10 00:46:25,12.2,79.95,84.11,69,100,9.69
493,Donskoye,RU,2022-05-10 00:46:25,45.4552,41.9741,53.73,83,7,13.2
494,Traverse City,US,2022-05-10 00:46:26,44.7631,-85.6206,75.4,23,20,13.8
495,Buctzotz,MX,2022-05-10 00:46:26,21.2,-88.7833,85.05,59,26,8.43
496,Lianyuan,CN,2022-05-10 00:46:27,27.6883,111.6642,58.53,87,97,5.06
497,Pokaran,IN,2022-05-10 00:46:27,26.9167,71.9167,83.14,38,0,13.11
498,Mende,FR,2022-05-10 00:46:28,44.6667,3.5,44.08,90,5,1.74
499,Piracuruca,BR,2022-05-10 00:46:28,-3.9281,-41.7092,73.94,98,100,2.75
500,Wildwood,US,2022-05-10 00:47:29,38.5828,-90.6629,83.35,69,0,1.99
501,Teya,RU,2022-05-10 00:47:30,60.3778,92.6267,33.93,84,18,0.56
502,Wamba,NG,2022-05-10 00:47:30,8.9333,8.6,73.76,88,100,14.34
503,Preobrazheniye,RU,2022-05-10 00:47:31,42.9019,133.9064,61.07,42,0,13.33
504,Kabanjahe,ID,2022-05-10 00:47:04,3.1001,98.4908,68.68,90,100,3.27
505,Kirakira,SB,2022-05-10 00:47:32,-10.4544,161.9205,85.48,73,35,12.26
506,Okato,NZ,2022-05-10 00:47:32,-39.2,173.8833,60.91,74,43,14.83
507,Yingkou,CN,2022-05-10 00:47:33,40.6648,122.2283,57.04,58,100,11.97
508,Chippewa Falls,US,2022-05-10 00:45:56,44.9369,-91.3929,80.78,57,0,21.85
509,Laguna,US,2022-05-10 00:47:33,38.421,-121.4238,64.06,36,20,19.57
510,Fort Nelson,CA,2022-05-10 00:47:34,58.8053,-122.7002,38.79,65,75,9.22
511,Naraina,IN,2022-05-10 00:47:35,26.7833,75.2,83.98,28,0,4.34
512,Bria,CF,2022-05-10 00:47:35,6.5423,21.9863,71.42,87,100,4.83
513,Lamu,KE,2022-05-10 00:47:36,-2.2717,40.902,80.82,84,45,13.04
514,Vysokogornyy,RU,2022-05-10 00:47:36,50.1167,139.15,53.53,47,11,4.65
515,Yulara,AU,2022-05-10 00:47:37,-25.2406,130.9889,58.84,41,0,12.66
516,Aguimes,ES,2022-05-10 00:47:37,27.9054,-15.4461,67.66,78,0,10.0
517,Andenes,NO,2022-05-10 00:47:38,69.3143,16.1194,42.78,93,100,13.8
518,Kemerovo,RU,2022-05-10 00:47:38,55.3333,86.0833,42.49,33,0,2.24
519,Tsiroanomandidy,MG,2022-05-10 00:47:39,-18.7667,46.0333,59.56,97,9,2.66
520,Beyla,GN,2022-05-10 00:47:39,8.6833,-8.6333,69.66,89,99,1.79
521,Pudozh,RU,2022-05-10 00:47:40,61.8099,36.5345,32.16,75,7,2.06
522,Bundaberg,AU,2022-05-10 00:47:40,-24.85,152.35,75.22,87,100,17.27
523,Mumbwa,ZM,2022-05-10 00:47:41,-14.9783,27.0619,59.07,66,0,1.45
524,Marzuq,YE,2022-05-10 00:47:41,14.4,46.4667,73.76,53,0,2.53
525,Vero Beach,US,2022-05-10 00:47:03,27.6386,-80.3973,74.98,80,75,18.41
526,Olafsvik,IS,2022-05-10 00:47:42,64.8945,-23.7142,38.66,88,98,21.85
527,Makakilo City,US,2022-05-10 00:47:43,21.3469,-158.0858,82.72,53,40,16.11
528,Erenhot,CN,2022-05-10 00:47:43,43.6475,111.9767,42.33,72,100,16.44
529,Agadir,MA,2022-05-10 00:47:44,30.4202,-9.5982,64.85,39,0,4.43
530,Nieuw Amsterdam,SR,2022-05-10 00:47:45,5.8833,-55.0833,80.62,84,40,2.3
531,Sola,VU,2022-05-10 00:47:45,-13.8833,167.55,81.54,78,54,24.65
532,Griffith,US,2022-05-10 00:47:46,41.5284,-87.4237,82.33,50,0,17.27
533,Pavlovsk,RU,2022-05-10 00:47:46,50.4578,40.1081,38.35,74,5,11.88
534,Mareeba,AU,2022-05-10 00:46:28,-17.0,145.4333,78.44,86,100,9.48
535,Bulgan,MN,2022-05-10 00:47:47,48.8125,103.5347,31.5,42,99,3.6
536,Aden,YE,2022-05-10 00:45:45,12.7794,45.0367,83.75,73,3,10.2
537,Kattivakkam,IN,2022-05-10 00:47:48,13.2167,80.3167,78.89,89,100,7.38
538,Zalantun,CN,2022-05-10 00:47:48,48.0,122.7167,46.13,69,100,13.96
539,Port Moresby,PG,2022-05-10 00:43:40,-9.4431,147.1797,90.82,66,40,9.22
540,Jizan,SA,2022-05-10 00:47:49,17.3333,42.6667,86.94,72,2,1.3
541,Hanyang,CN,2022-05-10 00:47:49,32.1371,105.5126,68.43,71,32,3.15
542,Neftcala,AZ,2022-05-10 00:47:50,39.3742,49.2472,58.87,81,100,8.14
543,Raichur,IN,2022-05-10 00:47:51,16.2,77.3667,85.71,57,100,14.18
544,Argostolion,GR,2022-05-10 00:47:46,38.1811,20.489,61.07,79,62,4.59
545,Malartic,CA,2022-05-10 00:47:55,48.1335,-78.1328,66.31,35,100,6.49
546,Pochutla,MX,2022-05-10 00:48:56,15.7432,-96.4661,84.81,70,98,3.31
547,Sur,OM,2022-05-10 00:48:56,22.5667,59.5289,86.11,46,0,4.25
548,Tulum,MX,2022-05-10 00:48:57,20.2167,-87.4667,79.84,84,6,7.92
549,Sri Aman,MY,2022-05-10 00:48:57,1.2376,111.4621,78.85,94,40,1.14
550,Sibolga,ID,2022-05-10 00:48:58,1.7427,98.7792,82.15,81,92,1.92
551,Kings Mountain,US,2022-05-10 00:48:59,35.2451,-81.3412,65.32,64,0,3.44
552,Bouca,CF,2022-05-10 00:48:59,6.5105,18.2733,71.92,84,34,4.21
553,Manzil Salim,TN,2022-05-10 00:49:00,35.8567,8.4765,50.58,85,1,3.8
554,Verkhoyansk,RU,2022-05-10 00:49:01,67.5447,133.385,21.06,68,100,10.58
555,Koumra,TD,2022-05-10 00:49:01,8.9126,17.5539,81.86,56,100,3.38
556,Sao Raimundo Nonato,BR,2022-05-10 00:49:02,-9.0153,-42.6994,72.12,51,23,3.83
557,Esil,KZ,2022-05-10 00:49:02,51.9556,66.4042,55.81,44,100,22.73
558,Nokaneng,BW,2022-05-10 00:49:03,-19.6667,22.2667,56.88,35,0,5.26
559,Te Anau,NZ,2022-05-10 00:49:03,-45.4167,167.7167,52.61,65,37,2.73
560,Codrington,AU,2022-05-10 00:49:05,-38.2667,141.9667,57.99,60,11,5.93
561,Rio Gallegos,AR,2022-05-10 00:49:06,-51.6226,-69.2181,41.05,87,0,9.22
562,Chifeng,CN,2022-05-10 00:49:06,42.2683,118.9636,60.35,34,5,5.77
563,Luderitz,NA,2022-05-10 00:49:07,-26.6481,15.1594,59.74,52,6,6.04
564,Pafos,CY,2022-05-10 00:49:08,34.7667,32.4167,60.58,67,0,5.75
565,Portland,US,2022-05-10 00:44:50,45.5234,-122.6762,55.62,69,75,4.0
566,Vao,NC,2022-05-10 00:46:57,-22.6667,167.4833,74.41,70,75,17.45
567,Along,IN,2022-05-10 00:49:09,28.1667,94.7667,74.26,85,27,0.49
568,Fairbanks,US,2022-05-10 00:47:50,64.8378,-147.7164,37.74,90,100,5.75
569,Bam,IR,2022-05-10 00:49:09,29.106,58.357,73.72,19,0,7.76
570,Osoyoos,CA,2022-05-10 00:49:10,49.0331,-119.4524,61.56,50,95,4.61
